symbol,interval,open,high,low,close,adjusted_close,volume
HSPX.LSE,d,1079.5,1082.127,1075.12,1080.441,922.7518,46316
HSPX.LSE,d,1083.4,1087.698,1082.31,1084.734,926.4182,206497
HSPX.LSE,d,1086.797,1091.52,1084.56,1084.643,926.3405,84590
HSPX.LSE,d,1086.953,1088.75,1083.16,1084.371,926.1082,58876
HSPX.LSE,d,1089.465,1091.156,1086.15,1088.744,929.843,65288
HSPX.LSE,d,1088.0,1092.502,1083.65,1092.054,932.6699,203725
HSPX.LSE,d,1095.863,1098.18,1092.37,1097.0,936.894,78396
HSPX.LSE,d,1103.935,1109.271,1100.93,1109.271,947.3741,55345
HSPX.LSE,d,1113.0,1113.38,1105.0,1105.657,944.2875,119652
HSPX.LSE,d,1103.5,1106.49,1102.081,1104.216,943.0568,80596
HSPX.LSE,d,1103.303,1111.073,1103.302,1109.204,947.3169,349419
HSPX.LSE,d,1110.5,1113.94,1109.95,1110.658,948.5586,42908
HSPX.LSE,d,1110.395,1113.781,1101.103,1104.464,943.2687,29152
HSPX.LSE,d,1106.705,1109.76,1103.802,1106.569,945.0664,253160
HSPX.LSE,d,1106.31,1115.863,1099.918,1101.7,940.9081,57188
HSPX.LSE,d,1096.103,1109.94,1092.43,1107.995,946.2843,65597
HSPX.LSE,d,1113.0,1116.41,1110.86,1115.602,952.7811,112744
HSPX.LSE,d,1120.5,1121.58,1115.802,1118.286,955.0733,49008
HSPX.LSE,d,1118.4,1119.795,1107.42,1109.851,947.8694,193926
HSPX.LSE,d,1120.5,1124.36,1115.69,1119.381,956.0085,80185
HSPX.LSE,d,1124.255,1124.72,1118.82,1121.58,957.8866,55500
HSPX.LSE,d,1119.92,1126.5,1118.935,1125.916,961.5898,94955
HSPX.LSE,d,1119.0,1123.432,1117.035,1119.996,956.5338,59284
HSPX.LSE,d,1115.403,1119.0,1110.828,1118.0,954.8291,52377
HSPX.LSE,d,1115.205,1118.57,1113.336,1117.44,954.3508,149501
HSPX.LSE,d,1116.8,1119.29,1115.637,1118.548,955.2971,99102
HSPX.LSE,d,1124.5,1127.66,1123.802,1127.289,962.7624,55117
HSPX.LSE,d,1125.8,1126.08,1121.087,1123.14,959.2189,52159
HSPX.LSE,d,1116.695,1127.966,1113.336,1118.497,955.2536,71031
HSPX.LSE,d,1114.303,1118.955,1113.436,1114.994,952.2618,103735
HSPX.LSE,d,1116.19,1118.192,1114.309,1114.309,951.6768,70597
HSPX.LSE,d,1108.7,1116.525,1107.502,1111.576,949.3427,57739
HSPX.LSE,d,1106.25,1108.121,1101.146,1101.363,940.6202,64074
HSPX.LSE,d,1105.0,1109.579,1100.421,1105.8,944.4097,43308
HSPX.LSE,d,1105.497,1107.598,1100.039,1104.15,943.0005,37520
HSPX.LSE,d,1105.912,1110.297,1103.034,1109.285,947.386,98393
HSPX.LSE,d,1111.5,1114.983,1110.443,1114.375,951.7332,95395
HSPX.LSE,d,1110.903,1112.3,1105.601,1107.595,945.9427,170713
HSPX.LSE,d,1103.218,1110.765,1103.21,1103.261,942.2412,69504
HSPX.LSE,d,1095.615,1098.584,1092.522,1097.007,936.9,23275
HSPX.LSE,d,1103.0,1105.0,1097.266,1098.69,938.3374,143655
HSPX.LSE,d,1098.5,1109.083,1093.436,1106.416,944.9358,59274
HSPX.LSE,d,1104.02,1108.698,1101.699,1103.605,942.535,41125
HSPX.LSE,d,1106.497,1106.497,1095.545,1096.638,936.5849,70370
HSPX.LSE,d,1114.75,1116.098,1112.659,1113.013,950.5699,235531
HSPX.LSE,d,1118.75,1122.0,1117.0,1122.0,958.2453,85365
HSPX.LSE,d,1160.717,1160.717,1124.286,1128.206,963.5455,76627
HSPX.LSE,d,1131.2,1131.961,1126.287,1127.171,962.6616,36567
HSPX.LSE,d,1126.5,1135.128,1123.342,1127.589,963.0186,71876
HSPX.LSE,d,1128.0,1130.122,1124.269,1124.536,960.4112,24514
HSPX.LSE,d,1125.5,1131.39,1119.575,1123.977,959.9338,43313
HSPX.LSE,d,1134.842,1134.842,1118.663,1128.172,963.5165,131126
HSPX.LSE,d,1123.287,1130.952,1119.696,1125.949,961.6179,736125
HSPX.LSE,d,1131.5,1132.327,1123.164,1123.164,959.2394,48330
HSPX.LSE,d,1127.5,1134.21,1125.614,1131.504,966.3622,45097
HSPX.LSE,d,1130.0,1132.954,1126.0,1126.793,962.3388,68492
HSPX.LSE,d,1129.988,1136.307,1122.746,1123.627,959.6348,51968
HSPX.LSE,d,1131.5,1136.409,1122.328,1124.27,960.184,94114
HSPX.LSE,d,1126.678,1137.11,1126.517,1134.269,968.7236,58334
HSPX.LSE,d,1120.5,1126.0,1119.576,1125.364,961.1183,118414
HSPX.LSE,d,1125.364,1133.0,1118.345,1131.001,973.9196,61249
HSPX.LSE,d,1132.0,1132.94,1127.121,1129.412,972.5513,53621
HSPX.LSE,d,1131.0,1132.308,1116.041,1123.509,967.4682,86923
HSPX.LSE,d,1122.198,1122.628,1119.044,1121.712,965.9207,32692
HSPX.LSE,d,1125.5,1126.672,1116.33,1116.33,961.2862,67009
HSPX.LSE,d,1117.782,1124.565,1113.285,1113.465,958.8191,36463
HSPX.LSE,d,1112.022,1115.876,1099.53,1102.907,949.7275,73303
HSPX.LSE,d,1100.0,1104.905,1093.808,1093.808,941.8923,89205
HSPX.LSE,d,1085.495,1090.544,1078.0,1078.389,928.6148,226541
HSPX.LSE,d,1080.7,1086.505,1070.667,1080.387,930.3353,202702
HSPX.LSE,d,1087.0,1090.376,1071.371,1080.72,930.622,125255
HSPX.LSE,d,1084.568,1088.464,1079.526,1088.464,937.2905,40469
HSPX.LSE,d,1085.0,1088.831,1076.084,1088.608,937.4145,90912
HSPX.LSE,d,1091.975,1097.875,1079.5,1080.149,930.1303,57791
HSPX.LSE,d,1072.5,1078.852,1068.904,1076.748,927.2017,75986
HSPX.LSE,d,1075.09,1081.0,1068.138,1074.695,925.4338,78379
HSPX.LSE,d,1076.885,1087.799,1076.486,1085.6,934.8242,84748
HSPX.LSE,d,1090.423,1093.768,1084.75,1091.082,939.5449,71039
HSPX.LSE,d,1098.5,1099.766,1093.524,1096.776,944.448,89973
HSPX.LSE,d,1104.198,1105.185,1097.732,1103.395,950.1477,139412
HSPX.LSE,d,1110.5,1112.085,1095.319,1100.191,947.3887,101717
HSPX.LSE,d,1093.445,1100.171,1088.5,1100.171,947.3715,127377
HSPX.LSE,d,1095.5,1101.186,1091.651,1099.428,946.7317,203785
HSPX.LSE,d,1106.373,1106.373,1099.511,1104.642,951.2215,39208
HSPX.LSE,d,1103.0,1107.74,1101.195,1107.673,953.8316,49941
HSPX.LSE,d,1105.797,1110.552,1097.718,1105.425,951.8958,84894
HSPX.LSE,d,1100.0,1105.96,1092.804,1103.862,950.5499,61476
HSPX.LSE,d,1109.905,1115.442,1102.916,1111.815,957.3983,68668
HSPX.LSE,d,1111.5,1120.15,1105.546,1118.521,963.1729,422043
HSPX.LSE,d,1110.5,1114.034,1103.343,1113.488,958.839,108904
HSPX.LSE,d,1114.0,1122.462,1108.877,1118.129,962.8354,44570
HSPX.LSE,d,1109.5,1114.962,1106.3,1113.664,958.9905,105866
HSPX.LSE,d,1112.5,1120.422,1109.425,1116.893,961.771,55331
HSPX.LSE,d,1109.0,1116.792,1103.304,1105.492,951.9535,47980
HSPX.LSE,d,1122.5,1128.306,1115.146,1127.155,970.6078,80043
HSPX.LSE,d,1126.5,1133.16,1122.303,1125.69,969.3463,60429
HSPX.LSE,d,1127.93,1134.109,1122.287,1128.253,971.5533,104513
HSPX.LSE,d,1126.157,1135.797,1123.763,1125.375,969.075,72248
HSPX.LSE,d,1131.0,1138.045,1126.747,1131.05,973.9618,68629
HSPX.LSE,d,1136.89,1139.39,1129.318,1129.996,973.0542,55683
HSPX.LSE,d,1127.425,1131.266,1122.75,1127.085,970.5475,78920
HSPX.LSE,d,1127.08,1132.226,1118.62,1118.62,963.2582,112239
HSPX.LSE,d,1118.0,1122.828,1113.619,1116.136,961.1192,115112
HSPX.LSE,d,1120.0,1123.448,1113.219,1122.625,966.7069,67094
HSPX.LSE,d,1127.36,1135.032,1121.123,1133.543,976.1086,163521
HSPX.LSE,d,1133.005,1137.515,1128.963,1130.122,973.1627,88493
HSPX.LSE,d,1127.7,1142.667,1126.103,1138.708,980.5562,120306
HSPX.LSE,d,1144.118,1147.589,1140.673,1145.846,986.7028,76550
HSPX.LSE,d,1139.5,1142.998,1128.267,1128.267,971.5653,130295
HSPX.LSE,d,1135.295,1137.822,1128.488,1130.618,973.5898,115174
HSPX.LSE,d,1135.075,1140.74,1130.575,1133.176,975.7925,207964
HSPX.LSE,d,1121.5,1128.683,1111.29,1118.28,962.9654,178992
HSPX.LSE,d,1120.475,1127.822,1115.465,1125.412,969.1069,175189
HSPX.LSE,d,1127.0,1132.78,1124.709,1127.194,970.6414,200062
HSPX.LSE,d,1130.523,1139.125,1129.24,1134.622,977.0377,157709
HSPX.LSE,d,1135.74,1145.46,1135.74,1142.106,983.4823,99069
HSPX.LSE,d,1146.455,1153.23,1139.789,1143.552,984.7275,92714
HSPX.LSE,d,1148.862,1154.205,1142.174,1142.174,983.5408,99755
HSPX.LSE,d,1128.817,1132.104,1121.741,1122.416,966.527,92410
HSPX.LSE,d,1116.852,1122.66,1105.49,1110.949,956.6526,53032
HSPX.LSE,d,1117.26,1117.26,1111.627,1113.421,958.7813,246741
HSPX.LSE,d,1123.14,1127.635,1111.852,1111.852,957.4302,52076
HSPX.LSE,d,1104.453,1106.847,1096.049,1100.881,947.9829,71875
HSPX.LSE,d,1098.032,1101.828,1088.969,1100.451,947.6126,95763
HSPX.LSE,d,1099.5,1107.545,1097.783,1099.744,947.0038,105812
HSPX.LSE,d,1114.2,1116.132,1107.941,1109.916,955.7631,44613
HSPX.LSE,d,1109.0,1116.233,1107.846,1115.511,960.581,81413
HSPX.LSE,d,1126.24,1126.525,1115.141,1124.764,968.5489,72447
HSPX.LSE,d,1126.92,1127.673,1122.671,1125.64,969.3032,111058
HSPX.LSE,d,1130.5,1132.062,1122.11,1126.816,970.3159,78124
HSPX.LSE,d,1124.395,1126.65,1114.769,1117.166,962.0061,301329
HSPX.LSE,d,1116.5,1122.144,1114.88,1116.58,961.5015,58348
HSPX.LSE,d,1124.0,1125.0,1119.675,1122.364,966.4822,155497
HSPX.LSE,d,1118.985,1126.25,1117.607,1118.541,963.1902,106172
HSPX.LSE,d,1123.5,1130.195,1120.271,1123.158,967.1659,80120
HSPX.LSE,d,1124.0,1130.187,1120.9,1122.09,966.2462,71909
HSPX.LSE,d,1127.643,1127.643,1111.111,1112.333,957.8444,96020
HSPX.LSE,d,1111.7,1115.172,1104.628,1108.257,954.3345,143995
HSPX.LSE,d,1116.565,1121.5,1112.428,1120.906,965.2267,129846
HSPX.LSE,d,1115.0,1120.06,1114.702,1117.485,962.2808,73546
HSPX.LSE,d,1126.55,1130.0,1119.35,1129.621,972.7313,62408
HSPX.LSE,d,1135.75,1137.99,1133.214,1136.257,978.4456,67961
HSPX.LSE,d,1134.595,1139.876,1133.276,1136.852,978.958,100816
HSPX.LSE,d,1129.103,1138.231,1118.268,1118.97,963.5596,63537
HSPX.LSE,d,1121.665,1124.372,1117.645,1121.016,965.3214,70863
HSPX.LSE,d,1122.5,1128.419,1119.753,1128.419,971.6962,88690
HSPX.LSE,d,1126.997,1131.265,1122.865,1125.071,968.8132,118956
HSPX.LSE,d,1117.84,1125.543,1117.676,1124.504,968.325,37238
HSPX.LSE,d,1128.0,1132.879,1126.312,1132.584,975.2828,103153
HSPX.LSE,d,1133.0,1141.79,1123.252,1136.109,978.3182,47505
HSPX.LSE,d,1141.0,1146.0,1137.495,1145.206,986.1517,154330
HSPX.LSE,d,1148.5,1154.144,1148.5,1152.798,992.6893,61836
HSPX.LSE,d,1152.5,1155.055,1151.658,1154.65,994.2841,84912
HSPX.LSE,d,1156.022,1156.7,1152.855,1154.631,994.2677,47002
HSPX.LSE,d,1149.695,1160.593,1149.695,1158.088,997.2446,48102
HSPX.LSE,d,1156.0,1158.652,1154.18,1156.862,996.1889,78810
HSPX.LSE,d,1156.907,1163.363,1153.224,1160.921,999.6841,32797
HSPX.LSE,d,1160.0,1165.545,1155.574,1160.41,999.2441,113276
HSPX.LSE,d,1164.167,1171.595,1159.123,1169.57,1007.1319,49317
HSPX.LSE,d,1168.0,1173.987,1167.412,1173.525,1010.5376,43108
HSPX.LSE,d,1173.172,1174.589,1164.698,1173.252,1010.3025,44736
HSPX.LSE,d,1168.0,1174.06,1166.475,1167.665,1005.4915,646987
HSPX.LSE,d,1167.5,1168.428,1158.14,1160.67,999.468,3377054
HSPX.LSE,d,1148.088,1155.425,1144.379,1151.768,991.8024,251889
HSPX.LSE,d,1147.44,1154.255,1146.75,1148.945,989.3714,49939
HSPX.LSE,d,1155.365,1156.653,1150.0,1152.521,992.4508,47860
HSPX.LSE,d,1157.773,1158.323,1153.599,1155.674,995.1659,84135
HSPX.LSE,d,1161.928,1162.178,1155.976,1157.283,996.5514,88562
HSPX.LSE,d,1165.825,1165.825,1157.224,1164.157,1002.4707,36054
HSPX.LSE,d,1161.0,1165.843,1161.0,1162.718,1001.2315,470782
HSPX.LSE,d,1159.27,1171.345,1159.27,1169.893,1007.41,115865
HSPX.LSE,d,1159.507,1166.37,1149.174,1162.351,1000.9155,82325
HSPX.LSE,d,1167.655,1167.655,1154.492,1157.624,996.845,1022026
HSPX.LSE,d,1159.745,1162.605,1156.221,1160.56,999.3733,57977
HSPX.LSE,d,1163.17,1163.678,1157.5,1158.568,997.6579,55655
HSPX.LSE,d,1159.5,1166.141,1153.291,1162.424,1000.9784,47738
HSPX.LSE,d,1162.558,1166.911,1155.793,1161.3,1000.0105,116462
HSPX.LSE,d,1167.863,1167.863,1161.075,1167.437,1005.2951,702767
HSPX.LSE,d,1167.5,1169.362,1163.81,1167.087,1004.9937,55177
HSPX.LSE,d,1166.995,1170.402,1164.07,1165.025,1003.2181,63674
HSPX.LSE,d,1163.83,1167.998,1156.371,1156.371,995.7661,140348
HSPX.LSE,d,1161.648,1164.5,1158.83,1160.846,999.6195,115632
HSPX.LSE,d,1157.855,1164.775,1151.454,1157.561,996.7908,32314
HSPX.LSE,d,1153.305,1161.277,1153.305,1158.134,997.2842,54852
HSPX.LSE,d,1165.0,1170.977,1159.352,1169.67,1007.218,43612
HSPX.LSE,d,1165.528,1171.137,1159.907,1162.442,1000.9939,56080
HSPX.LSE,d,1155.5,1159.898,1154.362,1156.879,1004.0489,70933
HSPX.LSE,d,1157.0,1161.942,1152.5,1154.246,1001.7637,88397
HSPX.LSE,d,1149.298,1158.06,1146.897,1156.913,1004.0784,131198
HSPX.LSE,d,1158.25,1160.0,1154.167,1157.751,1004.8057,84977
HSPX.LSE,d,1159.5,1168.24,1158.397,1166.501,1012.3997,57545
HSPX.LSE,d,1165.5,1170.697,1163.583,1169.171,1014.717,86024
HSPX.LSE,d,1168.0,1175.46,1166.681,1175.358,1020.0867,73348
HSPX.LSE,d,1173.72,1174.197,1165.8,1167.285,1013.0802,41590
HSPX.LSE,d,1167.5,1168.454,1160.003,1165.694,1011.6994,58673
HSPX.LSE,d,1169.25,1174.998,1165.807,1169.374,1014.8932,48155
HSPX.LSE,d,1167.5,1174.14,1166.96,1167.389,1013.1704,42962
HSPX.LSE,d,1167.9,1167.9,1153.666,1154.41,1001.906,44119
HSPX.LSE,d,1144.215,1154.473,1140.802,1147.096,995.5583,327540
HSPX.LSE,d,1151.0,1153.098,1143.892,1147.669,996.0556,51454
HSPX.LSE,d,1151.5,1152.544,1147.047,1149.029,997.2359,75081
HSPX.LSE,d,1142.175,1148.651,1137.04,1145.774,994.4109,128101
HSPX.LSE,d,1144.5,1150.09,1141.389,1141.949,991.0912,92024
HSPX.LSE,d,1132.817,1146.134,1131.451,1146.134,994.7233,194628
HSPX.LSE,d,1157.655,1162.851,1151.916,1161.983,1008.4786,84178
HSPX.LSE,d,1160.3,1162.345,1151.844,1153.522,1001.1353,59677
HSPX.LSE,d,1165.44,1170.918,1157.735,1170.662,1016.0111,57991
HSPX.LSE,d,1172.0,1175.088,1169.805,1174.03,1018.9341,160027
HSPX.LSE,d,1178.887,1182.969,1171.946,1172.32,1017.45,73060
HSPX.LSE,d,1179.195,1183.526,1177.857,1183.499,1027.1522,48496
HSPX.LSE,d,1191.34,1196.41,1186.743,1196.056,1038.0504,89378
HSPX.LSE,d,1195.67,1196.564,1191.567,1196.564,1038.4913,160754
HSPX.LSE,d,1205.797,1206.355,1200.948,1205.352,1046.1183,86485
HSPX.LSE,d,1207.353,1212.043,1199.991,1205.993,1046.6746,45718
HSPX.LSE,d,1210.5,1214.955,1208.0,1214.955,1054.4527,123001
HSPX.LSE,d,1214.5,1214.64,1208.66,1211.917,1051.816,77208
HSPX.LSE,d,1210.128,1210.615,1204.952,1209.086,1049.359,110407
HSPX.LSE,d,1213.56,1214.258,1208.309,1212.362,1052.2023,36969
HSPX.LSE,d,1208.725,1217.167,1208.399,1211.015,1051.0332,40705
HSPX.LSE,d,1221.428,1221.428,1216.43,1218.709,1057.7108,69134
HSPX.LSE,d,1226.0,1230.228,1220.905,1222.504,1061.0044,106637
HSPX.LSE,d,1222.0,1233.0,1219.128,1230.716,1068.1316,61053
HSPX.LSE,d,1230.505,1235.315,1225.045,1228.84,1066.5034,58082
HSPX.LSE,d,1247.475,1250.647,1243.317,1247.526,1082.7209,42316
HSPX.LSE,d,1251.0,1251.567,1242.722,1245.699,1081.1353,90767
HSPX.LSE,d,1238.095,1243.783,1233.664,1238.002,1074.4551,58027
HSPX.LSE,d,1229.963,1235.822,1228.764,1234.511,1071.4252,50980
HSPX.LSE,d,1235.573,1239.242,1231.06,1232.654,1069.8136,32806
HSPX.LSE,d,1228.835,1230.002,1224.608,1226.234,1064.2417,20500
HSPX.LSE,d,1230.608,1234.201,1226.954,1233.755,1070.7691,20594
HSPX.LSE,d,1231.005,1234.439,1230.303,1233.12,1070.218,262272
HSPX.LSE,d,1234.49,1239.608,1230.536,1235.888,1072.6203,65446
HSPX.LSE,d,1228.97,1247.703,1228.97,1240.789,1076.8739,235936
HSPX.LSE,d,1232.51,1235.349,1227.987,1228.565,1066.2647,28268
HSPX.LSE,d,1223.633,1227.959,1217.657,1222.443,1060.9515,1145480
HSPX.LSE,d,1216.728,1225.141,1214.835,1225.141,1063.2931,112075
HSPX.LSE,d,1232.5,1234.202,1213.758,1218.908,1057.8835,66175
HSPX.LSE,d,1213.978,1220.801,1211.912,1218.551,1057.5737,75250
HSPX.LSE,d,1221.805,1230.762,1215.008,1223.776,1062.1084,35748
HSPX.LSE,d,1225.807,1234.5,1221.635,1230.351,1067.8148,51586
HSPX.LSE,d,1222.52,1228.705,1212.11,1216.314,1055.6322,65475
HSPX.LSE,d,1213.997,1216.235,1207.591,1207.591,1048.0615,66637
HSPX.LSE,d,1224.16,1238.842,1218.529,1236.526,1073.1741,87329
HSPX.LSE,d,1249.695,1249.695,1235.744,1235.744,1072.4954,95219
HSPX.LSE,d,1222.818,1231.47,1216.822,1219.111,1058.0597,59874
HSPX.LSE,d,1215.683,1216.651,1207.0,1212.365,1052.2049,61810
HSPX.LSE,d,1226.083,1226.506,1125.6,1219.445,1058.3496,50038
HSPX.LSE,d,1210.5,1214.128,1201.578,1204.628,1045.49,33671
HSPX.LSE,d,1187.037,1194.562,1184.562,1189.39,1032.265,135831
HSPX.LSE,d,1181.0,1196.0,1178.71,1194.171,1036.4144,76804
HSPX.LSE,d,1190.0,1191.116,1163.993,1167.015,1012.8458,101530
HSPX.LSE,d,1163.32,1172.592,1145.138,1168.956,1014.5304,67875
HSPX.LSE,d,1175.705,1185.735,1169.329,1185.735,1029.0928,157117
HSPX.LSE,d,1183.75,1187.078,1173.885,1181.792,1025.6707,91212
HSPX.LSE,d,1187.712,1204.0,1179.521,1203.634,1044.6273,92976
HSPX.LSE,d,1218.0,1222.49,1212.86,1219.906,1058.7497,40884
HSPX.LSE,d,1221.832,1229.528,1213.564,1226.861,1064.7859,22863
HSPX.LSE,d,1224.26,1224.745,1218.747,1224.236,1062.5076,69850
HSPX.LSE,d,1229.5,1234.326,1218.797,1220.874,1059.5898,76231
HSPX.LSE,d,1232.625,1235.003,1224.794,1228.769,1066.4418,71720
HSPX.LSE,d,1238.805,1242.651,1235.228,1235.771,1072.5188,85470
HSPX.LSE,d,1258.355,1258.355,1236.625,1248.066,1083.1896,41639
HSPX.LSE,d,1271.675,1275.0,1265.367,1266.595,1099.2708,195565
HSPX.LSE,d,1268.192,1275.212,1265.998,1271.473,1103.5044,64455
HSPX.LSE,d,1273.03,1273.03,1260.155,1262.294,1095.538,30914
HSPX.LSE,d,1274.35,1280.815,1271.131,1273.477,1105.2436,18013
HSPX.LSE,d,1274.0,1287.011,1272.568,1287.011,1116.9897,254440
HSPX.LSE,d,1294.532,1296.571,1288.642,1293.954,1123.0155,43949
HSPX.LSE,d,1287.5,1293.795,1285.19,1292.183,1121.4785,121602
HSPX.LSE,d,1297.725,1299.191,1293.0,1294.886,1123.8244,67520
HSPX.LSE,d,1289.657,1299.245,1287.061,1297.688,1126.2562,67929
HSPX.LSE,d,1308.335,1309.89,1304.405,1307.149,1134.4674,91555
HSPX.LSE,d,1311.4,1317.845,1305.707,1314.119,1140.5166,67533
HSPX.LSE,d,1314.08,1315.044,1299.677,1310.857,1137.6855,49092
HSPX.LSE,d,1313.013,1322.0,1312.382,1320.371,1145.9427,55893
HSPX.LSE,d,1316.722,1324.63,1313.797,1314.761,1141.0738,130467
HSPX.LSE,d,1316.652,1320.483,1307.348,1319.042,1144.7892,117433
HSPX.LSE,d,1315.767,1335.645,1315.767,1328.788,1153.2477,41957
HSPX.LSE,d,1333.0,1333.355,1326.233,1326.233,1151.0303,77662
HSPX.LSE,d,1331.155,1335.147,1324.306,1324.306,1149.3578,150478
HSPX.LSE,d,1329.86,1332.459,1319.263,1320.67,1146.2022,29466
HSPX.LSE,d,1324.988,1329.344,1322.775,1328.973,1153.4083,52705
HSPX.LSE,d,1328.6,1336.449,1326.618,1336.343,1159.8047,64381
HSPX.LSE,d,1323.69,1328.101,1314.096,1317.616,1143.5516,43711
HSPX.LSE,d,1322.0,1330.573,1317.783,1330.456,1154.6954,74827
HSPX.LSE,d,1330.822,1334.208,1327.275,1329.644,1153.9907,140899
HSPX.LSE,d,1333.745,1336.613,1323.771,1323.771,1148.8935,65101
HSPX.LSE,d,1337.127,1343.223,1333.243,1343.223,1165.7758,2286374
HSPX.LSE,d,1346.117,1346.117,1334.712,1338.29,1161.4945,44979
HSPX.LSE,d,1324.232,1326.399,1307.349,1314.09,1140.4914,568377
HSPX.LSE,d,1324.5,1325.908,1311.504,1313.574,1140.0436,145097
HSPX.LSE,d,1305.478,1320.655,1299.963,1318.881,1144.6495,27077
HSPX.LSE,d,1304.12,1304.33,1291.043,1291.043,1120.4891,32338
HSPX.LSE,d,1293.832,1300.543,1283.432,1283.432,1113.8835,326582
HSPX.LSE,d,1288.463,1292.726,1266.466,1292.726,1121.9497,166333
HSPX.LSE,d,1272.5,1283.065,1268.104,1282.775,1113.3133,93857
HSPX.LSE,d,1311.633,1319.689,1309.77,1313.464,1139.9481,206115
HSPX.LSE,d,1334.958,1337.932,1330.292,1336.115,1159.6068,68171
HSPX.LSE,d,1338.61,1342.953,1337.124,1339.676,1162.6974,92107
HSPX.LSE,d,1345.25,1360.674,1344.5,1356.241,1177.074,179479
HSPX.LSE,d,1354.915,1355.097,1352.82,1354.418,1175.4919,93267
HSPX.LSE,d,1352.885,1362.425,1349.415,1362.425,1182.4411,29049
HSPX.LSE,d,1355.118,1357.367,1350.665,1352.458,1173.7908,78258
HSPX.LSE,d,1353.435,1354.993,1348.894,1349.169,1170.9363,36180
HSPX.LSE,d,1345.877,1359.245,1343.842,1349.105,1170.8807,42220
HSPX.LSE,d,1353.545,1360.698,1342.51,1342.634,1165.2646,218827
HSPX.LSE,d,1338.027,1349.328,1337.134,1337.134,1160.4912,165391
HSPX.LSE,d,1342.682,1355.335,1337.695,1350.128,1171.7686,84653
HSPX.LSE,d,1368.32,1379.877,1366.278,1376.06,1194.2748,103937
HSPX.LSE,d,1374.813,1380.111,1360.094,1360.545,1180.8095,62130
HSPX.LSE,d,1369.333,1372.508,1348.144,1355.804,1176.6948,107230
HSPX.LSE,d,1357.518,1370.715,1352.419,1365.474,1185.0873,67371
HSPX.LSE,d,1339.822,1345.08,1320.542,1327.477,1152.1099,364915
HSPX.LSE,d,1333.655,1336.019,1311.938,1320.945,1156.2722,104265
HSPX.LSE,d,1308.432,1329.554,1303.941,1325.545,1160.2987,100420
HSPX.LSE,d,1333.0,1338.013,1327.539,1333.963,1167.6673,128516
HSPX.LSE,d,1341.842,1343.974,1325.69,1328.066,1162.5054,35093
HSPX.LSE,d,1340.187,1349.67,1332.165,1347.549,1179.5596,93083
HSPX.LSE,d,1347.192,1364.5,1342.189,1363.937,1193.9046,175618
HSPX.LSE,d,1379.548,1382.829,1372.5,1374.422,1203.0826,91087
HSPX.LSE,d,1360.802,1369.721,1360.787,1363.706,1193.7024,182976
HSPX.LSE,d,1362.815,1366.506,1329.878,1336.541,1169.9239,39700
HSPX.LSE,d,1341.885,1353.136,1336.641,1338.49,1171.6299,91941
HSPX.LSE,d,1327.715,1330.578,1319.578,1327.119,1161.6765,372434
HSPX.LSE,d,1334.435,1344.423,1332.813,1336.942,1170.2749,656428
HSPX.LSE,d,1331.0,1337.46,1318.0,1336.917,1170.253,407171
HSPX.LSE,d,1348.81,1355.122,1344.701,1344.701,1177.0667,322725
HSPX.LSE,d,1350.793,1352.595,1341.47,1349.701,1181.4433,229913
HSPX.LSE,d,1345.142,1349.148,1342.724,1348.611,1180.4892,79088
HSPX.LSE,d,1349.575,1361.529,1346.331,1360.281,1190.7044,47298
HSPX.LSE,d,1350.5,1353.883,1345.711,1353.066,1184.3889,65903
HSPX.LSE,d,1347.23,1357.728,1346.53,1351.871,1183.3428,73477
HSPX.LSE,d,1354.187,1360.72,1352.305,1360.136,1190.5775,119916
HSPX.LSE,d,1366.932,1366.932,1353.943,1355.284,1186.3304,67105
HSPX.LSE,d,1361.19,1364.061,1359.3,1364.061,1194.0132,329266
HSPX.LSE,d,1364.0,1366.348,1359.314,1366.348,1196.0151,132196
HSPX.LSE,d,1363.22,1370.963,1362.0,1368.806,1198.1667,882728
HSPX.LSE,d,1369.022,1372.369,1359.261,1361.921,1192.14,168121
HSPX.LSE,d,1361.145,1363.966,1357.806,1363.966,1193.93,59123
HSPX.LSE,d,1368.78,1371.5,1361.84,1365.869,1195.5958,37592
HSPX.LSE,d,1374.5,1377.4,1366.477,1367.521,1197.0419,77723
HSPX.LSE,d,1368.993,1374.353,1366.607,1373.641,1202.3989,123133
HSPX.LSE,d,1366.113,1370.183,1365.387,1369.679,1198.9308,77422
HSPX.LSE,d,1367.2,1376.183,1364.037,1374.514,1203.1631,79337
HSPX.LSE,d,1374.002,1375.227,1368.741,1368.741,1198.1098,55585
HSPX.LSE,d,1373.755,1380.765,1370.525,1379.716,1207.7166,75943
HSPX.LSE,d,1379.485,1381.05,1373.048,1373.048,1201.8798,56572
HSPX.LSE,d,1372.945,1377.226,1369.165,1377.226,1205.537,71314
HSPX.LSE,d,1381.248,1386.468,1379.916,1383.82,1211.309,100173
HSPX.LSE,d,1387.533,1395.8,1383.011,1386.436,1213.5989,108880
HSPX.LSE,d,1375.5,1381.525,1372.634,1378.693,1206.8211,129480
HSPX.LSE,d,1373.995,1382.096,1364.321,1364.321,1194.2408,166293
HSPX.LSE,d,1367.768,1374.4,1362.751,1372.819,1201.6794,120792
HSPX.LSE,d,1371.185,1388.512,1367.906,1386.941,1214.0409,186400
